[ 4.1429e-01 ] -1.15723e-01 8.20108e-01 -2.11080e+00
[ 4.1406e-01 ] -1.16634e-01 8.20567e-01 -2.11016e+00
[ 4.1382e-01 ] -1.17551e-01 8.21029e-01 -2.10951e+00
[ 4.1358e-01 ] -1.18473e-01 8.21493e-01 -2.10885e+00
[ 4.1335e-01 ] -1.19403e-01 8.21960e-01 -2.10818e+00
[ 4.1311e-01 ] -1.20339e-01 8.22431e-01 -2.10751e+00
[ 4.1286e-01 ] -1.21284e-01 8.22905e-01 -2.10682e+00
[ 4.1262e-01 ] -1.22237e-01 8.23383e-01 -2.10613e+00
[ 4.1237e-01 ] -1.23199e-01 8.23865e-01 -2.10543e+00
[ 4.1212e-01 ] -1.24170e-01 8.24351e-01 -2.10472e+00
[ 4.1187e-01 ] -1.25150e-01 8.24841e-01 -2.10401e+00
[ 4.1162e-01 ] -1.26140e-01 8.25335e-01 -2.10328e+00
[ 4.1136e-01 ] -1.27140e-01 8.25834e-01 -2.10254e+00
[ 4.1110e-01 ] -1.28149e-01 8.26337e-01 -2.10180e+00
[ 4.1084e-01 ] -1.29169e-01 8.26845e-01 -2.10104e+00
[ 4.1058e-01 ] -1.30199e-01 8.27357e-01 -2.10027e+00
[ 4.1032e-01 ] -1.31240e-01 8.27874e-01 -2.09950e+00
[ 4.1005e-01 ] -1.32291e-01 8.28396e-01 -2.09871e+00
[ 4.0978e-01 ] -1.33354e-01 8.28923e-01 -2.09791e+00
[ 4.0950e-01 ] -1.34428e-01 8.29455e-01 -2.09710e+00
[ 4.0923e-01 ] -1.35514e-01 8.29992e-01 -2.09628e+00
[ 4.0895e-01 ] -1.36613e-01 8.30535e-01 -2.09545e+00
[ 4.0867e-01 ] -1.37724e-01 8.31084e-01 -2.09460e+00
[ 4.0838e-01 ] -1.38848e-01 8.31638e-01 -2.09375e+00
[ 4.0810e-01 ] -1.39987e-01 8.32199e-01 -2.09288e+00
[ 4.0781e-01 ] -1.41141e-01 8.32767e-01 -2.09199e+00
[ 4.0751e-01 ] -1.42311e-01 8.33342e-01 -2.09110e+00
[ 4.0722e-01 ] -1.43499e-01 8.33924e-01 -2.09019e+00
[ 4.0692e-01 ] -1.44704e-01 8.34515e-01 -2.08926e+00
[ 4.0661e-01 ] -1.45930e-01 8.35115e-01 -2.08833e+00
[ 4.0631e-01 ] -1.47177e-01 8.35725e-01 -2.08737e+00
[ 4.0600e-01 ] -1.48447e-01 8.36345e-01 -2.08640e+00
[ 4.0569e-01 ] -1.49743e-01 8.36977e-01 -2.08542e+00
[ 4.0537e-01 ] -1.51066e-01 8.37621e-01 -2.08442e+00
[ 4.0505e-01 ] -1.52419e-01 8.38279e-01 -2.08341e+00
[ 4.0473e-01 ] -1.53803e-01 8.38951e-01 -2.08237e+00
[ 4.0441e-01 ] -1.55223e-01 8.39639e-01 -2.08133e+00
[ 4.0408e-01 ] -1.56680e-01 8.40344e-01 -2.08026e+00
[ 4.0376e-01 ] -1.58177e-01 8.41068e-01 -2.07918e+00
[ 4.0343e-01 ] -1.59717e-01 8.41811e-01 -2.07809e+00
[ 4.0310e-01 ] -1.61304e-01 8.42575e-01 -2.07698e+00
[ 4.0276e-01 ] -1.62939e-01 8.43362e-01 -2.07585e+00
[ 4.0243e-01 ] -1.64626e-01 8.44171e-01 -2.07471e+00
[ 4.0210e-01 ] -1.66367e-01 8.45005e-01 -2.07355e+00
[ 4.0177e-01 ] -1.68164e-01 8.45865e-01 -2.07238e+00
[ 4.0144e-01 ] -1.70020e-01 8.46750e-01 -2.07120e+00
[ 4.0111e-01 ] -1.71934e-01 8.47662e-01 -2.07001e+00
[ 4.0079e-01 ] -1.73909e-01 8.48601e-01 -2.06881e+00
[ 4.0047e-01 ] -1.75944e-01 8.49565e-01 -2.06759e+00
[ 4.0016e-01 ] -1.78038e-01 8.50556e-01 -2.06638e+00
[ 3.9985e-01 ] -1.80188e-01 8.51571e-01 -2.06515e+00
[ 3.9955e-01 ] -1.82392e-01 8.52608e-01 -2.06393e+00
[ 3.9926e-01 ] -1.84643e-01 8.53666e-01 -2.06270e+00
[ 3.9898e-01 ] -1.86937e-01 8.54740e-01 -2.06148e+00
[ 3.9870e-01 ] -1.89264e-01 8.55827e-01 -2.06026e+00
[ 3.9844e-01 ] -1.91615e-01 8.56922e-01 -2.05906e+00
[ 3.9819e-01 ] -1.93976e-01 8.58020e-01 -2.05786e+00
[ 3.9795e-01 ] -1.96335e-01 8.59113e-01 -2.05669e+00
[ 3.9772e-01 ] -1.98675e-01 8.60194e-01 -2.05553e+00
[ 3.9750e-01 ] -2.00976e-01 8.61255e-01 -2.05439e+00
[ 3.9730e-01 ] -2.03218e-01 8.62285e-01 -2.05329e+00
[ 3.9710e-01 ] -2.05378e-01 8.63276e-01 -2.05221e+00
[ 3.9691e-01 ] -2.07431e-01 8.64214e-01 -2.05117e+00
[ 3.9673e-01 ] -2.09349e-01 8.65090e-01 -2.05016e+00
[ 3.9655e-01 ] -2.11104e-01 8.65888e-01 -2.04920e+00
[ 3.9637e-01 ] -2.12665e-01 8.66598e-01 -2.04828e+00
[ 3.9618e-01 ] -2.14000e-01 8.67204e-01 -2.04740e+00
[ 3.9599e-01 ] -2.15078e-01 8.67692e-01 -2.04657e+00
[ 3.9579e-01 ] -2.15865e-01 8.68048e-01 -2.04578e+00
[ 3.9558e-01 ] -2.16328e-01 8.68257e-01 -2.04504e+00
[ 3.9535e-01 ] -2.16435e-01 8.68305e-01 -2.04435e+00
[ 3.9509e-01 ] -2.16152e-01 8.68177e-01 -2.04369e+00
[ 3.9480e-01 ] -2.15449e-01 8.67860e-01 -2.04307e+00
[ 3.9449e-01 ] -2.14297e-01 8.67338e-01 -2.04247e+00
[ 3.9413e-01 ] -2.12668e-01 8.66599e-01 -2.04190e+00
[ 3.9374e-01 ] -2.10537e-01 8.65631e-01 -2.04133e+00
[ 3.9331e-01 ] -2.07883e-01 8.64421e-01 -2.04076e+00
[ 3.9283e-01 ] -2.04685e-01 8.62958e-01 -2.04018e+00
[ 3.9231e-01 ] -2.00929e-01 8.61233e-01 -2.03956e+00
[ 3.9174e-01 ] -1.96604e-01 8.59237e-01 -2.03889e+00
[ 3.9112e-01 ] -1.91701e-01 8.56963e-01 -2.03814e+00
[ 3.9046e-01 ] -1.86219e-01 8.54404e-01 -2.03729e+00
[ 3.8975e-01 ] -1.80158e-01 8.51556e-01 -2.03631e+00
[ 3.8900e-01 ] -1.73526e-01 8.48419e-01 -2.03517e+00
[ 3.8820e-01 ] -1.66337e-01 8.44991e-01 -2.03384e+00
[ 3.8735e-01 ] -1.58608e-01 8.41276e-01 -2.03227e+00
[ 3.8646e-01 ] -1.50367e-01 8.37281e-01 -2.03044e+00
[ 3.8552e-01 ] -1.41648e-01 8.33016e-01 -2.02829e+00
[ 3.8452e-01 ] -1.32495e-01 8.28497e-01 -2.02577e+00
[ 3.8347e-01 ] -1.22962e-01 8.23746e-01 -2.02285e+00
[ 3.8234e-01 ] -1.13120e-01 8.18793e-01 -2.01945e+00
[ 3.8113e-01 ] -1.03053e-01 8.13678e-01 -2.01553e+00
[ 3.7983e-01 ] -9.28724e-02 8.08454e-01 -2.01103e+00
[ 3.7839e-01 ] -8.27130e-02 8.03191e-01 -2.00588e+00
[ 3.7679e-01 ] -7.27477e-02 7.97981e-01 -2.00002e+00
[ 3.7499e-01 ] -6.31947e-02 7.92941e-01 -1.99337e+00
[ 3.7293e-01 ] -5.43304e-02 7.88227e-01 -1.98587e+00
[ 3.7054e-01 ] -4.65046e-02 7.84035e-01 -1.97745e+00
[ 3.6774e-01 ] -4.01577e-02 7.80614e-01 -1.96803e+00
[ 3.6443e-01 ] -3.58387e-02 7.78275e-01 -1.95754e+00
[ 3.6050e-01 ] -3.42217e-02 7.77398e-01 -1.94591e+00
[ 3.5584e-01 ] -3.61145e-02 7.78425e-01 -1.93309e+00
[ 3.5040e-01 ] -4.24514e-02 7.81852e-01 -1.91900e+00
[ 3.4415e-01 ] -5.42573e-02 7.88188e-01 -1.90362e+00
[ 3.3721e-01 ] -7.25691e-02 7.97887e-01 -1.88691e+00
[ 3.2991e-01 ] -9.83042e-02 8.11247e-01 -1.86885e+00
[ 3.2281e-01 ] -1.32079e-01 8.28291e-01 -1.84947e+00
[ 3.1680e-01 ] -1.74004e-01 8.48646e-01 -1.82881e+00
[ 3.1297e-01 ] -2.23519e-01 8.71493e-01 -1.80695e+00
[ 3.1249e-01 ] -2.79322e-01 8.95615e-01 -1.78401e+00
[ 3.1637e-01 ] -3.39469e-01 9.19577e-01 -1.76014e+00
[ 3.2510e-01 ] -4.01616e-01 9.41977e-01 -1.73553e+00
[ 3.3859e-01 ] -4.63358e-01 9.61708e-01 -1.71041e+00
[ 3.5607e-01 ] -5.22545e-01 9.78112e-01 -1.68500e+00
[ 3.7633e-01 ] -5.77515e-01 9.91015e-01 -1.65955e+00
[ 3.9792e-01 ] -6.27183e-01 1.00063e+00 -1.63429e+00
[ 4.1947e-01 ] -6.71024e-01 1.00743e+00 -1.60946e+00
[ 4.3986e-01 ] -7.08971e-01 1.01198e+00 -1.58526e+00
[ 4.5828e-01 ] -7.41291e-01 1.01483e+00 -1.56187e+00
[ 4.7429e-01 ] -7.68456e-01 1.01649e+00 -1.53944e+00
[ 4.8773e-01 ] -7.91044e-01 1.01733e+00 -1.51811e+00
[ 4.9866e-01 ] -8.09661e-01 1.01765e+00 -1.49797e+00
[ 5.0728e-01 ] -8.24896e-01 1.01765e+00 -1.47910e+00
[ 5.1387e-01 ] -8.37286e-01 1.01748e+00 -1.46157e+00
[ 5.1873e-01 ] -8.47306e-01 1.01724e+00 -1.44542e+00
[ 5.2219e-01 ] -8.55366e-01 1.01696e+00 -1.43069e+00
[ 5.2452e-01 ] -8.61812e-01 1.01669e+00 -1.41739e+00
[ 5.2598e-01 ] -8.66931e-01 1.01645e+00 -1.40553e+00
[ 5.2679e-01 ] -8.70957e-01 1.01623e+00 -1.39513e+00
[ 5.2713e-01 ] -8.74080e-01 1.01606e+00 -1.38619e+00
[ 5.2716e-01 ] -8.76446e-01 1.01592e+00 -1.37871e+00
[ 5.2698e-01 ] -8.78170e-01 1.01581e+00 -1.37268e+00
[ 5.2669e-01 ] -8.79334e-01 1.01574e+00 -1.36810e+00
[ 5.2634e-01 ] -8.79994e-01 1.01570e+00 -1.36497e+00
[ 5.2596e-01 ] -8.80176e-01 1.01568e+00 -1.36329e+00
[ 5.2555e-01 ] -8.79885e-01 1.01570e+00 -1.36305e+00
[ 5.2508e-01 ] -8.79098e-01 1.01575e+00 -1.36425e+00
[ 5.2450e-01 ] -8.77766e-01 1.01584e+00 -1.36689e+00
[ 5.2373e-01 ] -8.75811e-01 1.01596e+00 -1.37096e+00
[ 5.2265e-01 ] -8.73121e-01 1.01611e+00 -1.37645e+00
[ 5.2110e-01 ] -8.69546e-01 1.01631e+00 -1.38337e+00
[ 5.1889e-01 ] -8.64892e-01 1.01655e+00 -1.39170e+00
[ 5.1578e-01 ] -8.58914e-01 1.01682e+00 -1.40142e+00
[ 5.1147e-01 ] -8.51304e-01 1.01711e+00 -1.41252e+00
[ 5.0564e-01 ] -8.41683e-01 1.01739e+00 -1.42496e+00
[ 4.9793e-01 ] -8.29595e-01 1.01761e+00 -1.43871e+00
[ 4.8794e-01 ] -8.14495e-01 1.01767e+00 -1.45370e+00
[ 4.7532e-01 ] -7.95749e-01 1.01744e+00 -1.46987e+00
[ 4.5978e-01 ] -7.72646e-01 1.01668e+00 -1.48712e+00
[ 4.4116e-01 ] -7.44419e-01 1.01506e+00 -1.50531e+00
[ 4.1958e-01 ] -7.10299e-01 1.01211e+00 -1.52430e+00
[ 3.9549e-01 ] -6.69593e-01 1.00724e+00 -1.54391e+00
[ 3.6980e-01 ] -6.21818e-01 9.99691e-01 -1.56390e+00
[ 3.4387e-01 ] -5.66848e-01 9.88694e-01 -1.58403e+00
[ 3.1942e-01 ] -5.05101e-01 9.73542e-01 -1.60402e+00
[ 2.9829e-01 ] -4.37684e-01 9.53819e-01 -1.62357e+00
[ 2.8207e-01 ] -3.66457e-01 9.29607e-01 -1.64235e+00
[ 2.7169e-01 ] -2.93932e-01 9.01635e-01 -1.66008e+00
[ 2.6724e-01 ] -2.22997e-01 8.71259e-01 -1.67645e+00
[ 2.6791e-01 ] -1.56487e-01 8.40251e-01 -1.69120e+00
[ 2.7229e-01 ] -9.67363e-02 8.10442e-01 -1.70412e+00
[ 2.7878e-01 ] -4.52702e-02 7.83371e-01 -1.71500e+00
[ 2.8589e-01 ] -2.71766e-03 7.60061e-01 -1.72370e+00
[ 2.9250e-01 ] 3.10439e-02 7.40995e-01 -1.73009e+00
[ 2.9786e-01 ] 5.66061e-02 7.26233e-01 -1.73410e+00
[ 3.0153e-01 ] 7.47142e-02 7.15611e-01 -1.73563e+00
[ 3.0328e-01 ] 8.59952e-02 7.08926e-01 -1.73465e+00
[ 3.0296e-01 ] 9.07614e-02 7.06086e-01 -1.73111e+00
[ 3.0045e-01 ] 8.88925e-02 7.07201e-01 -1.72499e+00
[ 2.9568e-01 ] 7.97923e-02 7.12608e-01 -1.71625e+00
[ 2.8862e-01 ] 6.24299e-02 7.22832e-01 -1.70491e+00
[ 2.7945e-01 ] 3.54896e-02 7.38448e-01 -1.69096e+00
[ 2.6870e-01 ] -2.34215e-03 7.59852e-01 -1.67445e+00
[ 2.5744e-01 ] -5.19491e-02 7.86955e-01 -1.65544e+00
[ 2.4745e-01 ] -1.13295e-01 8.18882e-01 -1.63405e+00
[ 2.4098e-01 ] -1.85038e-01 8.53850e-01 -1.61042e+00
[ 2.4040e-01 ] -2.64460e-01 8.89364e-01 -1.58477e+00
[ 2.4744e-01 ] -3.47824e-01 9.22730e-01 -1.55735e+00
[ 2.6260e-01 ] -4.31043e-01 9.51704e-01 -1.52847e+00
[ 2.8497e-01 ] -5.10421e-01 9.74959e-01 -1.49847e+00
[ 3.1245e-01 ] -5.83179e-01 9.92212e-01 -1.46770e+00
[ 3.4241e-01 ] -6.47657e-01 1.00401e+00 -1.43649e+00
[ 3.7230e-01 ] -7.03229e-01 1.01137e+00 -1.40518e+00
[ 4.0010e-01 ] -7.50066e-01 1.01544e+00 -1.37406e+00
[ 4.2450e-01 ] -7.88854e-01 1.01727e+00 -1.34337e+00
[ 4.4486e-01 ] -8.20541e-01 1.01767e+00 -1.31332e+00
[ 4.6106e-01 ] -8.46163e-01 1.01727e+00 -1.28409e+00
[ 4.7334e-01 ] -8.66721e-01 1.01646e+00 -1.25579e+00
[ 4.8213e-01 ] -8.83123e-01 1.01549e+00 -1.22852e+00
[ 4.8795e-01 ] -8.96154e-01 1.01452e+00 -1.20236e+00
[ 4.9131e-01 ] -9.06476e-01 1.01362e+00 -1.17734e+00
[ 4.9271e-01 ] -9.14632e-01 1.01282e+00 -1.15349e+00
[ 4.9257e-01 ] -9.21064e-01 1.01215e+00 -1.13084e+00
[ 4.9125e-01 ] -9.26126e-01 1.01158e+00 -1.10937e+00
[ 4.8905e-01 ] -9.30101e-01 1.01112e+00 -1.08910e+00
[ 4.8623e-01 ] -9.33214e-01 1.01074e+00 -1.06999e+00
[ 4.8298e-01 ] -9.35644e-01 1.01044e+00 -1.05204e+00
[ 4.7947e-01 ] -9.37532e-01 1.01020e+00 -1.03524e+00
[ 4.7581e-01 ] -9.38992e-01 1.01001e+00 -1.01955e+00
[ 4.7212e-01 ] -9.40112e-01 1.00987e+00 -1.00497e+00
[ 4.6846e-01 ] -9.40965e-01 1.00976e+00 -9.91459e-01
[ 4.6491e-01 ] -9.41606e-01 1.00967e+00 -9.79008e-01
[ 4.6152e-01 ] -9.42082e-01 1.00961e+00 -9.67593e-01
[ 4.5832e-01 ] -9.42429e-01 1.00956e+00 -9.57196e-01
[ 4.5535e-01 ] -9.42678e-01 1.00953e+00 -9.47796e-01
[ 4.5262e-01 ] -9.42852e-01 1.00951e+00 -9.39378e-01
[ 4.5016e-01 ] -9.42969e-01 1.00949e+00 -9.31926e-01
[ 4.4798e-01 ] -9.43047e-01 1.00948e+00 -9.25425e-01
[ 4.4610e-01 ] -9.43095e-01 1.00947e+00 -9.19864e-01
[ 4.4452e-01 ] -9.43125e-01 1.00947e+00 -9.15231e-01
[ 4.4324e-01 ] -9.43143e-01 1.00947e+00 -9.11517e-01
[ 4.4227e-01 ] -9.43154e-01 1.00947e+00 -9.08716e-01
[ 4.4162e-01 ] -9.43161e-01 1.00947e+00 -9.06821e-01
[ 4.4128e-01 ] -9.43165e-01 1.00947e+00 -9.05829e-01
[ 4.4124e-01 ] -9.43165e-01 1.00947e+00 -9.05739e-01
[ 4.4152e-01 ] -9.43157e-01 1.00947e+00 -9.06548e-01
[ 4.4209e-01 ] -9.43136e-01 1.00947e+00 -9.08261e-01
[ 4.4295e-01 ] -9.43096e-01 1.00947e+00 -9.10879e-01
[ 4.4410e-01 ] -9.43023e-01 1.00948e+00 -9.14407e-01
[ 4.4550e-01 ] -9.42906e-01 1.00950e+00 -9.18852e-01
[ 4.4715e-01 ] -9.42724e-01 1.00952e+00 -9.24222e-01
[ 4.4902e-01 ] -9.42454e-01 1.00956e+00 -9.30526e-01
[ 4.5107e-01 ] -9.42067e-01 1.00961e+00 -9.37773e-01
[ 4.5325e-01 ] -9.41523e-01 1.00968e+00 -9.45977e-01
[ 4.5551e-01 ] -9.40775e-01 1.00978e+00 -9.55147e-01
[ 4.5778e-01 ] -9.39758e-01 1.00991e+00 -9.65297e-01
[ 4.5997e-01 ] -9.38396e-01 1.01009e+00 -9.76437e-01
[ 4.6195e-01 ] -9.36585e-01 1.01032e+00 -9.88580e-01
[ 4.6357e-01 ] -9.34197e-01 1.01062e+00 -1.00173e+00
[ 4.6463e-01 ] -9.31066e-01 1.01100e+00 -1.01591e+00
[ 4.6490e-01 ] -9.26978e-01 1.01148e+00 -1.03110e+00
[ 4.6406e-01 ] -9.21661e-01 1.01208e+00 -1.04731e+00
[ 4.6173e-01 ] -9.14768e-01 1.01281e+00 -1.06452e+00
[ 4.5746e-01 ] -9.05856e-01 1.01367e+00 -1.08272e+00
[ 4.5069e-01 ] -8.94367e-01 1.01466e+00 -1.10186e+00
[ 4.4083e-01 ] -8.79608e-01 1.01572e+00 -1.12189e+00
[ 4.2720e-01 ] -8.60724e-01 1.01674e+00 -1.14273e+00
[ 4.0920e-01 ] -8.36697e-01 1.01750e+00 -1.16427e+00
[ 3.8634e-01 ] -8.06347e-01 1.01762e+00 -1.18637e+00
[ 3.5850e-01 ] -7.68383e-01 1.01648e+00 -1.20882e+00
[ 3.2610e-01 ] -7.21511e-01 1.01320e+00 -1.23141e+00
[ 2.9038e-01 ] -6.64619e-01 1.00654e+00 -1.25383e+00
[ 2.5350e-01 ] -5.97079e-01 9.95042e-01 -1.27574e+00
[ 2.1852e-01 ] -5.19123e-01 9.77235e-01 -1.29675e+00
[ 1.8882e-01 ] -4.32250e-01 9.52091e-01 -1.31644e+00
[ 1.6735e-01 ] -3.39491e-01 9.19585e-01 -1.33437e+00
[ 1.5561e-01 ] -2.45353e-01 8.81141e-01 -1.35011e+00
[ 1.5308e-01 ] -1.55289e-01 8.39671e-01 -1.36325e+00
[ 1.5739e-01 ] -7.47985e-02 7.99056e-01 -1.37344e+00
[ 1.6509e-01 ] -8.48347e-03 7.63267e-01 -1.38040e+00
[ 1.7273e-01 ] 4.04719e-02 7.35582e-01 -1.38390e+00
[ 1.7759e-01 ] 7.02304e-02 7.18254e-01 -1.38379e+00
[ 1.7798e-01 ] 7.98123e-02 7.12597e-01 -1.37995e+00
[ 1.7330e-01 ] 6.86058e-02 7.19210e-01 -1.37236e+00
[ 1.6408e-01 ] 3.62464e-02 7.38013e-01 -1.36101e+00
[ 1.5215e-01 ] -1.69903e-02 7.67971e-01 -1.34600e+00
[ 1.4069e-01 ] -8.94586e-02 8.06691e-01 -1.32746e+00
[ 1.3386e-01 ] -1.77543e-01 8.50322e-01 -1.30561e+00
[ 1.3576e-01 ] -2.75713e-01 8.94109e-01 -1.28075e+00
[ 1.4895e-01 ] -3.77397e-01 9.33541e-01 -1.25324e+00
[ 1.7351e-01 ] -4.76298e-01 9.65509e-01 -1.22351e+00
[ 2.0704e-01 ] -5.67513e-01 9.88840e-01 -1.19201e+00
[ 2.4563e-01 ] -6.48039e-01 1.00407e+00 -1.15921e+00
[ 2.8514e-01 ] -7.16690e-01 1.01275e+00 -1.12556e+00
[ 3.2221e-01 ] -7.73650e-01 1.01672e+00 -1.09144e+00
[ 3.5462e-01 ] -8.19948e-01 1.01768e+00 -1.05721e+00
[ 3.8133e-01 ] -8.57019e-01 1.01689e+00 -1.02314e+00
[ 4.0218e-01 ] -8.86387e-01 1.01526e+00 -9.89473e-01
[ 4.1756e-01 ] -9.09488e-01 1.01333e+00 -9.56378e-01
[ 4.2815e-01 ] -9.27581e-01 1.01141e+00 -9.23987e-01
[ 4.3475e-01 ] -9.41723e-01 1.00966e+00 -8.92392e-01
[ 4.3810e-01 ] -9.52772e-01 1.00813e+00 -8.61659e-01
[ 4.3888e-01 ] -9.61414e-01 1.00684e+00 -8.31827e-01
[ 4.3769e-01 ] -9.68187e-01 1.00576e+00 -8.02921e-01
[ 4.3498e-01 ] -9.73511e-01 1.00488e+00 -7.74947e-01
[ 4.3115e-01 ] -9.77710e-01 1.00416e+00 -7.47904e-01
[ 4.2650e-01 ] -9.81035e-01 1.00358e+00 -7.21784e-01
[ 4.2127e-01 ] -9.83679e-01 1.00311e+00 -6.96570e-01
[ 4.1564e-01 ] -9.85792e-01 1.00272e+00 -6.72244e-01
[ 4.0974e-01 ] -9.87488e-01 1.00241e+00 -6.48784e-01
